Time [s],CH1 [V],CH2 [V] 
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.028000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.030000000000,
2.000000e-07,0.860000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.920000000000, 0.030000000000,
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.900000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.028000000000,
2.000000e-07,0.880000000000, 0.032000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.880000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.028000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.880000000000, 0.028000000000,
2.000000e-07,0.880000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.030000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.880000000000, 0.030000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.880000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.880000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.030000000000,
2.000000e-07,0.860000000000, 0.026000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.030000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.030000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.030000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.026000000000,
2.000000e-07,0.860000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.840000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.820000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.820000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.024000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.028000000000,
2.000000e-07,0.780000000000, 0.024000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.028000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.800000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.028000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.024000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.024000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.024000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.740000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.024000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.740000000000, 0.026000000000,
2.000000e-07,0.740000000000, 0.026000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.780000000000, 0.024000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.760000000000, 0.024000000000,
2.000000e-07,0.760000000000, 0.026000000000,
2.000000e-07,0.760000000000, 0.024000000000,
2.000000e-07,0.760000000000, 0.024000000000,
2.000000e-07,0.760000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.026000000000,
2.000000e-07,0.740000000000, 0.026000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.026000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.760000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.760000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.760000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.026000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.026000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.026000000000,
2.000000e-07,0.740000000000, 0.026000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.740000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.022000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.022000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.720000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.024000000000,
2.000000e-07,0.680000000000, 0.024000000000,
2.000000e-07,0.680000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.022000000000,
2.000000e-07,0.700000000000, 0.022000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.024000000000,
2.000000e-07,0.680000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.022000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.024000000000,
2.000000e-07,0.680000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.022000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.680000000000, 0.024000000000,
2.000000e-07,0.660000000000, 0.024000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.700000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.024000000000,
2.000000e-07,0.660000000000, 0.024000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.700000000000, 0.024000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.024000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.024000000000,
2.000000e-07,0.680000000000, 0.024000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.660000000000, 0.024000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.660000000000, 0.024000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.660000000000, 0.024000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.022000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.660000000000, 0.024000000000,
2.000000e-07,0.660000000000, 0.024000000000,
2.000000e-07,0.660000000000, 0.022000000000,
2.000000e-07,0.680000000000, 0.024000000000,
